block_length,seed,test,memory_events,alternative,status,error,statistic,p_value,reject_at_alpha,alpha,n_resamples,n_randomized_units,n_focal_events,randomization_seed,elapsed_seconds
10000,1043,carryover_crt,10000,two-sided,ok,,1.172604473467792,0.4047976011994003,False,0.05,2000,12,120000,4262009594,0.009355099988169968
10000,1043,total_effect_crt,5000,greater,ok,,1.3052394892745613,0.027486256871564217,True,0.05,2000,50,250000,2944291793,0.011178999993717298
10000,1044,anticipation_pirt,-1,greater,ok,,-8.25191344367641e-05,0.4267866066966517,False,0.05,2000,49,10000,331368536,0.01812470000004396
10000,1044,carryover_crt,0,two-sided,ok,,0.4173638301852493,0.6431784107946027,False,0.05,2000,25,250000,2851498163,0.0099845000077039
10000,1044,carryover_crt,1000,two-sided,ok,,0.38301216857350523,0.6986506746626686,False,0.05,2000,25,225000,1155031045,0.010460599994985387
10000,1044,carryover_crt,2500,two-sided,ok,,0.4005282037169933,0.7266366816591704,False,0.05,2000,25,187500,733471724,0.00948380000772886
10000,1044,carryover_crt,5000,two-sided,ok,,0.45425854912692304,0.6671664167916042,False,0.05,2000,25,125000,4125207229,0.009298199991462752
10000,1044,carryover_crt,10000,two-sided,ok,,1.7816072926807838,0.1489255372313843,False,0.05,2000,12,120000,212527515,0.010316800005966797
10000,1044,total_effect_crt,5000,greater,ok,,1.7689100389744044,0.005997001499250375,True,0.05,2000,50,250000,1868895601,0.013175300002330914
10000,1045,anticipation_pirt,-1,greater,ok,,-0.0007265998703833469,0.14592703648175911,False,0.05,2000,49,10000,2931040080,0.016744399996241555
10000,1045,carryover_crt,0,two-sided,ok,,-0.5141611884322463,0.5892053973013494,False,0.05,2000,25,250000,1979591881,0.00965709998854436
10000,1045,carryover_crt,1000,two-sided,ok,,-0.5649230982765058,0.5602198900549725,False,0.05,2000,25,225000,50930811,0.010258399997837842
10000,1045,carryover_crt,2500,two-sided,ok,,-0.5878134265116256,0.5432283858070964,False,0.05,2000,25,187500,3514229468,0.01005719997920096
10000,1045,carryover_crt,5000,two-sided,ok,,-0.6114942259840965,0.5142428785607196,False,0.05,2000,25,125000,1670597969,0.008965400018496439
10000,1045,carryover_crt,10000,two-sided,ok,,-1.0611003082515051,0.43278360819590206,False,0.05,2000,12,120000,3821990910,0.008656000019982457
10000,1045,total_effect_crt,5000,greater,ok,,0.24210551417279244,0.3633183408295852,False,0.05,2000,50,250000,2643915462,0.011047499981941655
10000,1046,anticipation_pirt,-1,greater,ok,,0.0002793215550047554,0.5232383808095952,False,0.05,2000,49,10000,2092162309,0.017048300011083484
10000,1046,carryover_crt,0,two-sided,ok,,1.6627655613768997,0.12493753123438281,False,0.05,2000,25,250000,4156892856,0.009912200010148808
10000,1046,carryover_crt,1000,two-sided,ok,,1.6169182735509011,0.12543728135932034,False,0.05,2000,25,225000,3156474968,0.010013499995693564
10000,1046,carryover_crt,2500,two-sided,ok,,1.6126900960050026,0.14642678660669664,False,0.05,2000,25,187500,3126630576,0.010153699986403808
10000,1046,carryover_crt,5000,two-sided,ok,,1.6650980418035686,0.11094452773613193,False,0.05,2000,25,125000,4207950824,0.010092099983012304
10000,1046,carryover_crt,10000,two-sided,ok,,0.5286924881095688,0.7566216891554223,False,0.05,2000,12,120000,3358123316,0.008534699998563156
10000,1046,total_effect_crt,5000,greater,ok,,2.7841582559053153,0.0004997501249375312,True,0.05,2000,50,250000,4062572,0.012992000003578141
10000,1047,anticipation_pirt,-1,greater,ok,,-0.0003489105210048102,0.35082458770614694,False,0.05,2000,49,10000,327538047,0.016841800010297447
10000,1047,carryover_crt,0,two-sided,ok,,-0.34289959164963646,0.7461269365317341,False,0.05,2000,25,250000,871465479,0.010312899976270273
10000,1047,carryover_crt,1000,two-sided,ok,,-0.43388052272515165,0.6996501749125438,False,0.05,2000,25,225000,1259855478,0.00977420000708662
10000,1047,carryover_crt,2500,two-sided,ok,,-0.4482276156919998,0.6856571714142928,False,0.05,2000,25,187500,3093047338,0.00934879999840632
10000,1047,carryover_crt,5000,two-sided,ok,,-0.44664910891327225,0.7011494252873564,False,0.05,2000,25,125000,3720534247,0.009087299986276776
10000,1047,carryover_crt,10000,two-sided,ok,,2.8803456007169554,0.0814592703648176,False,0.05,2000,12,120000,841798284,0.010403399995993823
10000,1047,total_effect_crt,5000,greater,ok,,2.184772589024827,0.001999000499750125,True,0.05,2000,50,250000,3534109249,0.01140969997504726
10000,1048,anticipation_pirt,-1,greater,ok,,-0.0003439026542873822,0.41329335332333833,False,0.05,2000,49,10000,3173312662,0.01723249998758547
10000,1048,carryover_crt,0,two-sided,ok,,1.4701906065523627,0.12893553223388307,False,0.05,2000,25,250000,3740553700,0.011024799983715639
10000,1048,carryover_crt,1000,two-sided,ok,,1.4089735680154294,0.14642678660669664,False,0.05,2000,25,225000,2245767605,0.010299899993697181
10000,1048,carryover_crt,2500,two-sided,ok,,1.3913737284745376,0.15542228885557222,False,0.05,2000,25,187500,3615467309,0.009173500002361834
10000,1048,carryover_crt,5000,two-sided,ok,,1.4030823683178126,0.14142928535732133,False,0.05,2000,25,125000,3131012097,0.009770700009539723
10000,1048,carryover_crt,10000,two-sided,ok,,-0.643338319397221,0.6276861569215393,False,0.05,2000,12,120000,1353464856,0.008851299993693829
10000,1048,total_effect_crt,5000,greater,ok,,1.8421948371684402,0.0029985007496251873,True,0.05,2000,50,250000,1953678097,0.012630100012756884
10000,1049,anticipation_pirt,-1,greater,ok,,0.0003960320020426463,0.8865567216391804,False,0.05,2000,49,10000,652911866,0.015577900019707158
10000,1049,carryover_crt,0,two-sided,ok,,0.3821794310669155,0.7116441779110445,False,0.05,2000,25,250000,2789348223,0.010418299993034452
10000,1049,carryover_crt,1000,two-sided,ok,,0.3072371483219331,0.7391304347826086,False,0.05,2000,25,225000,3419031064,0.010201700002653524
10000,1049,carryover_crt,2500,two-sided,ok,,0.25926250051399063,0.8000999500249875,False,0.05,2000,25,187500,1090897825,0.011450399993918836
10000,1049,carryover_crt,5000,two-sided,ok,,0.24283567436483494,0.7926036981509246,False,0.05,2000,25,125000,2123904278,0.012962100008735433
10000,1049,carryover_crt,10000,two-sided,ok,,-1.9716226202370912,0.21489255372313842,False,0.05,2000,12,120000,1415552348,0.01081859998521395
10000,1049,total_effect_crt,5000,greater,ok,,1.2381514909069389,0.046476761619190406,True,0.05,2000,50,250000,486869233,0.01145140000153333
10000,1050,anticipation_pirt,-1,greater,ok,,-0.0005045884203945046,0.16741629185407297,False,0.05,2000,49,10000,3348232791,0.013298400008352473
10000,1050,carryover_crt,0,two-sided,ok,,0.01917919907142224,0.9850074962518741,False,0.05,2000,25,250000,701606191,0.012769499997375533
10000,1050,carryover_crt,1000,two-sided,ok,,-0.04944097707707016,0.9660169915042479,False,0.05,2000,25,225000,225271022,0.016180000005988404
10000,1050,carryover_crt,2500,two-sided,ok,,-0.0777107186511158,0.9535232383808095,False,0.05,2000,25,187500,2312375570,0.014333800005260855
10000,1050,carryover_crt,5000,two-sided,ok,,-0.08742335842975994,0.9355322338830585,False,0.05,2000,25,125000,1149898218,0.014133899996522814
10000,1050,carryover_crt,10000,two-sided,ok,,1.948628621427839,0.1729135432283858,False,0.05,2000,12,120000,1110907266,0.013617599994176999
10000,1050,total_effect_crt,5000,greater,ok,,1.8323564379464685,0.005497251374312844,True,0.05,2000,50,250000,3203996995,0.012085700000170618
10000,1051,anticipation_pirt,-1,greater,ok,,-0.0002467284039759686,0.13243378310844578,False,0.05,2000,49,20000,483140336,0.014741799997864291
10000,1051,carryover_crt,0,two-sided,ok,,-0.8962892600659729,0.3488255872063968,False,0.05,2000,25,250000,1251063751,0.010032699996372685
10000,1051,carryover_crt,1000,two-sided,ok,,-0.9519021121517817,0.3403298350824588,False,0.05,2000,25,225000,1802760365,0.010361499997088686
10000,1051,carryover_crt,2500,two-sided,ok,,-0.9524500056984422,0.32033983008495753,False,0.05,2000,25,187500,2329378339,0.008992300019599497
10000,1051,carryover_crt,5000,two-sided,ok,,-0.9383919794320761,0.3638180909545227,False,0.05,2000,25,125000,845541811,0.009826499997870997
10000,1051,carryover_crt,10000,two-sided,ok,,1.2307159722621241,0.3448275862068966,False,0.05,2000,12,120000,1801729693,0.009278499986976385
10000,1051,total_effect_crt,5000,greater,ok,,0.8194703011846095,0.10794602698650675,False,0.05,2000,50,250000,988595262,0.010194700007559732
10000,1052,anticipation_pirt,-1,greater,ok,,0.00011368161655799884,0.5107446276861569,False,0.05,2000,49,20000,571045451,0.01704900001641363
10000,1052,carryover_crt,0,two-sided,ok,,-0.5605755875321627,0.5892053973013494,False,0.05,2000,25,250000,269047868,0.009660299983806908
10000,1052,carryover_crt,1000,two-sided,ok,,-0.6172307416711746,0.5297351324337831,False,0.05,2000,25,225000,3840657844,0.00925400000414811
10000,1052,carryover_crt,2500,two-sided,ok,,-0.634745265550077,0.5307346326836582,False,0.05,2000,25,187500,2359628069,0.00951029997668229
10000,1052,carryover_crt,5000,two-sided,ok,,-0.6740044648032782,0.5122438780609695,False,0.05,2000,25,125000,3855471643,0.008772400004090741
10000,1052,carryover_crt,10000,two-sided,ok,,-1.244931971254448,0.4332833583208396,False,0.05,2000,12,120000,3720486939,0.008538800000678748
10000,1052,total_effect_crt,5000,greater,ok,,1.1200059742180108,0.0559720139930035,False,0.05,2000,50,250000,1051816851,0.013973200024338439
10000,1053,anticipation_pirt,-1,greater,ok,,0.0005090055149561959,0.992503748125937,False,0.05,2000,49,10000,1775314766,0.014451900002313778
10000,1053,carryover_crt,0,two-sided,ok,,-0.26304407396417867,0.7896051974012993,False,0.05,2000,25,250000,822166752,0.008979100006399676
10000,1053,carryover_crt,1000,two-sided,ok,,-0.33709439208115144,0.7241379310344828,False,0.05,2000,25,225000,3275306740,0.00928220001515001
10000,1053,carryover_crt,2500,two-sided,ok,,-0.36095359162181595,0.7246376811594203,False,0.05,2000,25,187500,4080483164,0.009325899998657405
10000,1053,carryover_crt,5000,two-sided,ok,,-0.3737043111734987,0.7261369315342329,False,0.05,2000,25,125000,1520495775,0.009493899997323751
10000,1053,carryover_crt,10000,two-sided,ok,,-1.8971437899966102,0.20689655172413793,False,0.05,2000,12,120000,3982199820,0.008281600021291524
10000,1053,total_effect_crt,5000,greater,ok,,1.1257062933645696,0.04297851074462768,True,0.05,2000,50,250000,2021218724,0.010270200000377372
10000,1054,anticipation_pirt,-1,greater,ok,,-0.00013846484004569626,0.25787106446776614,False,0.05,2000,49,20000,501472811,0.01593900000443682
10000,1054,carryover_crt,0,two-sided,ok,,-1.3029776500948966,0.15692153923038482,False,0.05,2000,25,250000,3116615866,0.009233999997377396
10000,1054,carryover_crt,1000,two-sided,ok,,-1.3678556130294006,0.1424287856071964,False,0.05,2000,25,225000,1335795157,0.010055499995360151
10000,1054,carryover_crt,2500,two-sided,ok,,-1.4137146341345308,0.1184407796101949,False,0.05,2000,25,187500,2563894120,0.010229899984551594
10000,1054,carryover_crt,5000,two-sided,ok,,-1.46463180653131,0.111944027986007,False,0.05,2000,25,125000,2909772022,0.008921500004362315
10000,1054,carryover_crt,10000,two-sided,ok,,-1.0562499755413581,0.3638180909545227,False,0.05,2000,12,120000,716071695,0.008475600014207885
10000,1054,total_effect_crt,5000,greater,ok,,-0.22480455507609248,0.6451774112943528,False,0.05,2000,50,250000,2289733441,0.012528999999631196
10000,1055,anticipation_pirt,-1,greater,ok,,-0.000504015758632681,0.030984507746126936,True,0.05,2000,49,20000,521978266,0.01677619997644797
10000,1055,carryover_crt,0,two-sided,ok,,-0.38589567089126997,0.7091454272863568,False,0.05,2000,25,250000,2023458786,0.009321800025645643
10000,1055,carryover_crt,1000,two-sided,ok,,-0.4335780343425273,0.688655672163918,False,0.05,2000,25,225000,13173880,0.010576100001344457
10000,1055,carryover_crt,2500,two-sided,ok,,-0.4392136435544493,0.6816591704147926,False,0.05,2000,25,187500,233761128,0.009696399996755645
10000,1055,carryover_crt,5000,two-sided,ok,,-0.4206825504884422,0.6901549225387307,False,0.05,2000,25,125000,1123409275,0.008868000004440546
10000,1055,carryover_crt,10000,two-sided,ok,,0.9058821455071988,0.5602198900549725,False,0.05,2000,12,120000,2484704731,0.008835600019665435
10000,1055,total_effect_crt,5000,greater,ok,,1.391075567903608,0.027486256871564217,True,0.05,2000,50,250000,3629453902,0.010279799986165017
10000,1056,anticipation_pirt,-1,greater,ok,,-0.0005362782575634175,0.11694152923538231,False,0.05,2000,49,10000,2297005140,0.02056030000676401
10000,1056,carryover_crt,0,two-sided,ok,,0.17694391548196972,0.8495752123938031,False,0.05,2000,25,250000,2355275227,0.0115046999999322
10000,1056,carryover_crt,1000,two-sided,ok,,0.09659315272173935,0.9155422288855573,False,0.05,2000,25,225000,3861582431,0.010216900001978502
10000,1056,carryover_crt,2500,two-sided,ok,,0.048041811645189905,0.9610194902548725,False,0.05,2000,25,187500,356374479,0.008936099999118596
10000,1056,carryover_crt,5000,two-sided,ok,,-0.039769439965992956,0.9620189905047476,False,0.05,2000,25,125000,1911291430,0.00903919999836944
10000,1056,carryover_crt,10000,two-sided,ok,,1.4478126342219302,0.19890054972513743,False,0.05,2000,12,120000,1354118859,0.008897499996237457
10000,1056,total_effect_crt,5000,greater,ok,,1.2762376509720683,0.026486756621689155,True,0.05,2000,50,250000,3430217455,0.013508399977581576
10000,1057,anticipation_pirt,-1,greater,ok,,0.00013266100056531926,0.6126936531734133,False,0.05,2000,49,10000,1422477918,0.01434789999620989
10000,1057,carryover_crt,0,two-sided,ok,,-2.4360172243914606,0.014992503748125937,True,0.05,2000,25,250000,3533740810,0.009193999983835965
10000,1057,carryover_crt,1000,two-sided,ok,,-2.5233830536200106,0.02348825587206397,True,0.05,2000,25,225000,2033335577,0.00968240000656806
10000,1057,carryover_crt,2500,two-sided,ok,,-2.560890821863075,0.01199400299850075,True,0.05,2000,25,187500,1414061141,0.009791200020117685
10000,1057,carryover_crt,5000,two-sided,ok,,-2.58001930159846,0.015492253873063468,True,0.05,2000,25,125000,520792209,0.009979199996450916
10000,1057,carryover_crt,10000,two-sided,ok,,-0.3952794906033202,0.8140929535232384,False,0.05,2000,12,120000,2043247551,0.0101489000080619
10000,1057,total_effect_crt,5000,greater,ok,,0.6626946248891353,0.15442278860569716,False,0.05,2000,50,250000,3173588334,0.010393100004876032
10000,1058,anticipation_pirt,-1,greater,ok,,-0.00034071395672581974,0.24087956021989004,False,0.05,2000,49,20000,4190278967,0.016600900009507313
10000,1058,carryover_crt,0,two-sided,ok,,1.0131979768021702,0.2683658170914543,False,0.05,2000,25,250000,268633604,0.009405100019648671
10000,1058,carryover_crt,1000,two-sided,ok,,0.9564302000444631,0.3073463268365817,False,0.05,2000,25,225000,2537165885,0.009824200009461492
10000,1058,carryover_crt,2500,two-sided,ok,,0.9347997647941313,0.29985007496251875,False,0.05,2000,25,187500,54263167,0.009619699994800612
10000,1058,carryover_crt,5000,two-sided,ok,,0.8916028593188225,0.35082458770614694,False,0.05,2000,25,125000,2710001714,0.009182699985103682
10000,1058,carryover_crt,10000,two-sided,ok,,-0.759631649543283,0.551224387806097,False,0.05,2000,12,120000,4134707226,0.00854289997369051
10000,1058,total_effect_crt,5000,greater,ok,,1.255553971309617,0.04297851074462768,True,0.05,2000,50,250000,785542178,0.012519999989308417
10000,1059,anticipation_pirt,-1,greater,ok,,-0.0002472049976769438,0.0559720139930035,False,0.05,2000,49,10000,558903627,0.013869999995222315
10000,1059,carryover_crt,0,two-sided,ok,,0.5932003861183376,0.5367316341829086,False,0.05,2000,25,250000,965334692,0.009213300014380366
10000,1059,carryover_crt,1000,two-sided,ok,,0.5404413208191096,0.5802098950524738,False,0.05,2000,25,225000,3471050428,0.010420900012832135
10000,1059,carryover_crt,2500,two-sided,ok,,0.5451979605120819,0.5732133933033483,False,0.05,2000,25,187500,1667464020,0.009012399998027831
10000,1059,carryover_crt,5000,two-sided,ok,,0.554892786761403,0.5717141429285357,False,0.05,2000,25,125000,2626575026,0.009361699980217963
10000,1059,carryover_crt,10000,two-sided,ok,,-1.7465702937278278,0.24387806096951525,False,0.05,2000,12,120000,2732073750,0.008820999995805323
10000,1059,total_effect_crt,5000,greater,ok,,1.5536703645017893,0.019490254872563718,True,0.05,2000,50,250000,722481988,0.010335200000554323
10000,1060,anticipation_pirt,-1,greater,ok,,0.0001345965323613324,0.6731634182908546,False,0.05,2000,49,20000,2734146814,0.021149100008187816
10000,1060,carryover_crt,0,two-sided,ok,,1.3265934889416393,0.20439780109945027,False,0.05,2000,25,250000,1542146143,0.011461199988843873
10000,1060,carryover_crt,1000,two-sided,ok,,1.2982996140424081,0.19940029985007496,False,0.05,2000,25,225000,3395101176,0.011592599999858066
10000,1060,carryover_crt,2500,two-sided,ok,,1.3214624757813613,0.20689655172413793,False,0.05,2000,25,187500,1682543794,0.009066300000995398
10000,1060,carryover_crt,5000,two-sided,ok,,1.3046958094274999,0.21039480259870064,False,0.05,2000,25,125000,696747333,0.008736800024053082
10000,1060,carryover_crt,10000,two-sided,ok,,0.5522454867237867,0.7311344327836082,False,0.05,2000,12,120000,926245816,0.009287699998822063
10000,1060,total_effect_crt,5000,greater,ok,,2.616588339850664,0.0004997501249375312,True,0.05,2000,50,250000,3936543120,0.02353830001084134
10000,1061,anticipation_pirt,-1,greater,ok,,0.00039044635879979524,0.7171414292853573,False,0.05,2000,49,10000,1921895986,0.014621399983298033
10000,1061,carryover_crt,0,two-sided,ok,,0.6014208661355823,0.46926536731634183,False,0.05,2000,25,250000,3492551168,0.009220300009474158
10000,1061,carryover_crt,1000,two-sided,ok,,0.5194801655977633,0.5362318840579711,False,0.05,2000,25,225000,3867110586,0.010036699997726828
10000,1061,carryover_crt,2500,two-sided,ok,,0.46811166898020107,0.5942028985507246,False,0.05,2000,25,187500,283645752,0.011184500006493181
10000,1061,carryover_crt,5000,two-sided,ok,,0.46444638903525487,0.5922038980509745,False,0.05,2000,25,125000,682158068,0.008961199986515567
10000,1061,carryover_crt,10000,two-sided,ok,,-2.3814677787449834,0.07746126936531735,False,0.05,2000,12,120000,2214586315,0.00842890000785701
10000,1061,total_effect_crt,5000,greater,ok,,0.6684807845416665,0.18840579710144928,False,0.05,2000,50,250000,2989717964,0.010601200017845258
10000,1062,anticipation_pirt,-1,greater,ok,,2.475652592526028e-05,0.5787106446776612,False,0.05,2000,49,10000,3781823020,0.014511599991237745
10000,1062,carryover_crt,0,two-sided,ok,,0.7317132635531871,0.4777611194402799,False,0.05,2000,25,250000,1805063055,0.01108530000783503
10000,1062,carryover_crt,1000,two-sided,ok,,0.7191472727161812,0.5052473763118441,False,0.05,2000,25,225000,1074462676,0.009534400014672428
10000,1062,carryover_crt,2500,two-sided,ok,,0.7317496370295881,0.47626186906546725,False,0.05,2000,25,187500,3201751382,0.009687099984148517
10000,1062,carryover_crt,5000,two-sided,ok,,0.6785107046014369,0.5057471264367817,False,0.05,2000,25,125000,230557092,0.00929570000153035
10000,1062,carryover_crt,10000,two-sided,ok,,-0.2544069952446659,0.8665667166416792,False,0.05,2000,12,120000,1481137671,0.011061800003517419
10000,1062,total_effect_crt,5000,greater,ok,,1.6625207610705048,0.013493253373313344,True,0.05,2000,50,250000,1813659867,0.010927600000286475
10000,1063,anticipation_pirt,-1,greater,ok,,0.00024016989865449,0.9245377311344328,False,0.05,2000,49,20000,3153824215,0.014142200001515448
10000,1063,carryover_crt,0,two-sided,ok,,0.7383934224858433,0.4357821089455272,False,0.05,2000,25,250000,842835307,0.009378899994771928
10000,1063,carryover_crt,1000,two-sided,ok,,0.6944792723381353,0.46526736631684157,False,0.05,2000,25,225000,2939924995,0.009985000011511147
10000,1063,carryover_crt,2500,two-sided,ok,,0.6899357705737352,0.4802598700649675,False,0.05,2000,25,187500,127829532,0.009139500005403534
10000,1063,carryover_crt,5000,two-sided,ok,,0.6574115048599242,0.4737631184407796,False,0.05,2000,25,125000,3824629332,0.010230299987597391
10000,1063,carryover_crt,10000,two-sided,ok,,0.8027513140032999,0.5467266366816592,False,0.05,2000,12,120000,3092296408,0.008533299987902865
10000,1063,total_effect_crt,5000,greater,ok,,1.3964783671462089,0.021989005497251374,True,0.05,2000,50,250000,2031505830,0.011683299992000684
10000,1064,anticipation_pirt,-1,greater,ok,,0.0003232782531988291,0.7481259370314842,False,0.05,2000,49,20000,1187407458,0.018710600008489564
10000,1064,carryover_crt,0,two-sided,ok,,-1.333542449104905,0.19990004997501248,False,0.05,2000,25,250000,1557031299,0.01055639999685809
10000,1064,carryover_crt,1000,two-sided,ok,,-1.4263717890689602,0.15142428785607195,False,0.05,2000,25,225000,2207443553,0.009645000012824312
10000,1064,carryover_crt,2500,two-sided,ok,,-1.4704801792077422,0.1664167916041979,False,0.05,2000,25,187500,3423290166,0.009229699993738905
10000,1064,carryover_crt,5000,two-sided,ok,,-1.4695409254439773,0.16141929035482258,False,0.05,2000,25,125000,615419066,0.009319000004325062
10000,1064,carryover_crt,10000,two-sided,ok,,-1.0340268096408807,0.5187406296851574,False,0.05,2000,12,120000,772550619,0.008755000017117709
10000,1064,total_effect_crt,5000,greater,ok,,1.1644005334045588,0.04997501249375312,True,0.05,2000,50,250000,944976643,0.013787200005026534
10000,1065,anticipation_pirt,-1,greater,ok,,-0.00022949808037969193,0.14392803598200898,False,0.05,2000,49,20000,1143975359,0.015589899994665757
10000,1065,carryover_crt,0,two-sided,ok,,-0.44806222963787606,0.6591704147926037,False,0.05,2000,25,250000,2758426474,0.009753100021043792
10000,1065,carryover_crt,1000,two-sided,ok,,-0.4910579442252218,0.6356821589205397,False,0.05,2000,25,225000,1538505533,0.009541299979900941
10000,1065,carryover_crt,2500,two-sided,ok,,-0.46884617551392327,0.6656671664167916,False,0.05,2000,25,187500,2855566459,0.010100300016347319
10000,1065,carryover_crt,5000,two-sided,ok,,-0.4502107091018857,0.665167416291854,False,0.05,2000,25,125000,2518658000,0.010111100011272356
10000,1065,carryover_crt,10000,two-sided,ok,,1.1788454731871687,0.3803098450774613,False,0.05,2000,12,120000,479908431,0.008610799995949492
10000,1065,total_effect_crt,5000,greater,ok,,1.2473186913321017,0.04147926036981509,True,0.05,2000,50,250000,1556984311,0.011212000012164935
10000,1066,anticipation_pirt,-1,greater,ok,,-0.00012250006571862935,0.296351824087956,False,0.05,2000,49,20000,1354894368,0.018346099997870624
10000,1066,carryover_crt,0,two-sided,ok,,0.2345373548097016,0.7916041979010495,False,0.05,2000,25,250000,874101880,0.01011649999418296
10000,1066,carryover_crt,1000,two-sided,ok,,0.1882671071200073,0.8335832083958021,False,0.05,2000,25,225000,3661692734,0.00943340000230819
10000,1066,carryover_crt,2500,two-sided,ok,,0.18724031585937734,0.8420789605197402,False,0.05,2000,25,187500,4236153663,0.009739699977217242
10000,1066,carryover_crt,5000,two-sided,ok,,0.23544751469030983,0.7946026986506747,False,0.05,2000,25,125000,552962919,0.009159600012935698
10000,1066,carryover_crt,10000,two-sided,ok,,-0.6484039846512176,0.5902048975512244,False,0.05,2000,12,120000,2754590670,0.009486900002229959
10000,1066,total_effect_crt,5000,greater,ok,,0.5491843873507083,0.19890054972513743,False,0.05,2000,50,250000,3320492019,0.012967800023034215
10000,1067,anticipation_pirt,-1,greater,ok,,-0.000526793185260319,0.07146426786606697,False,0.05,2000,49,20000,3870663087,0.015213600010611117
10000,1067,carryover_crt,0,two-sided,ok,,0.28685047278310355,0.7791104447776112,False,0.05,2000,25,250000,2095225982,0.009517400001641363
10000,1067,carryover_crt,1000,two-sided,ok,,0.24791172690285584,0.8000999500249875,False,0.05,2000,25,225000,4161729697,0.009643500001402572
10000,1067,carryover_crt,2500,two-sided,ok,,0.2186658074713549,0.8270864567716142,False,0.05,2000,25,187500,3648053969,0.010238799994112924
10000,1067,carryover_crt,5000,two-sided,ok,,0.19581471438461548,0.848575712143928,False,0.05,2000,25,125000,120044650,0.009037999989232048
10000,1067,carryover_crt,10000,two-sided,ok,,0.627599986329054,0.6491754122938531,False,0.05,2000,12,120000,3523966822,0.009618199983378872
10000,1067,total_effect_crt,5000,greater,ok,,1.1641520532231926,0.0559720139930035,False,0.05,2000,50,250000,2493467125,0.010724200023105368
10000,1068,anticipation_pirt,-1,greater,ok,,-9.094065405648446e-05,0.39730134932533734,False,0.05,2000,49,20000,650750835,0.01661479999893345
10000,1068,carryover_crt,0,two-sided,ok,,1.233879891561821,0.15092453773113443,False,0.05,2000,25,250000,1857819457,0.010122100007720292
10000,1068,carryover_crt,1000,two-sided,ok,,1.1908941058757239,0.16141929035482258,False,0.05,2000,25,225000,4206733483,0.010445499996421859
10000,1068,carryover_crt,2500,two-sided,ok,,1.1946943723544876,0.16691654172913542,False,0.05,2000,25,187500,2601090835,0.009653600020101294
10000,1068,carryover_crt,5000,two-sided,ok,,1.1890622128300965,0.16141929035482258,False,0.05,2000,25,125000,3000510275,0.00942740001482889
10000,1068,carryover_crt,10000,two-sided,ok,,-2.5811199399175435,0.0559720139930035,False,0.05,2000,12,120000,949497781,0.009173200000077486
10000,1068,total_effect_crt,5000,greater,ok,,0.9853421368996054,0.08045977011494253,False,0.05,2000,50,250000,2761169173,0.01275659998646006
10000,1069,anticipation_pirt,-1,greater,ok,,0.00025038188606257936,0.8785607196401799,False,0.05,2000,49,10000,2332387150,0.017048100009560585
10000,1069,carryover_crt,0,two-sided,ok,,-1.5730342839591207,0.11094452773613193,False,0.05,2000,25,250000,431036364,0.009625200007576495
10000,1069,carryover_crt,1000,two-sided,ok,,-1.6171367629733684,0.12093953023488256,False,0.05,2000,25,225000,3776515728,0.009868599998299032
10000,1069,carryover_crt,2500,two-sided,ok,,-1.6156446560792523,0.10944527736131934,False,0.05,2000,25,187500,3469072801,0.009694600012153387
10000,1069,carryover_crt,5000,two-sided,ok,,-1.633393242451012,0.11144427786106946,False,0.05,2000,25,125000,2028117233,0.009409299993421882
10000,1069,carryover_crt,10000,two-sided,ok,,0.41000665724535157,0.7796101949025487,False,0.05,2000,12,120000,185545038,0.008879000000888482
10000,1069,total_effect_crt,5000,greater,ok,,0.4678183093007207,0.2413793103448276,False,0.05,2000,50,250000,1149288892,0.01257439999608323
10000,1070,anticipation_pirt,-1,greater,ok,,-0.0005067898501070959,0.1184407796101949,False,0.05,2000,49,10000,2831758944,0.01740129999234341
10000,1070,carryover_crt,0,two-sided,ok,,1.2046481317830682,0.24537731134432783,False,0.05,2000,25,250000,4286408067,0.009564900014083833
10000,1070,carryover_crt,1000,two-sided,ok,,1.1582663727723557,0.2768615692153923,False,0.05,2000,25,225000,975854866,0.009648000006563962
10000,1070,carryover_crt,2500,two-sided,ok,,1.1525678662453094,0.280359820089955,False,0.05,2000,25,187500,3548541210,0.009995300002628937
10000,1070,carryover_crt,5000,two-sided,ok,,1.1639524528628589,0.2653673163418291,False,0.05,2000,25,125000,3927557111,0.00973709998652339
10000,1070,carryover_crt,10000,two-sided,ok,,2.038092286438371,0.13793103448275862,False,0.05,2000,12,120000,4045280493,0.008649199997307733
10000,1070,total_effect_crt,5000,greater,ok,,2.2418996286055295,0.0014992503748125937,True,0.05,2000,50,250000,1363985489,0.012974300014320761
10000,1071,anticipation_pirt,-1,greater,ok,,0.00036127212684846125,0.5172413793103449,False,0.05,2000,49,20000,3185889455,0.01481900000362657
10000,1071,carryover_crt,0,two-sided,ok,,-1.3539462893987595,0.16891554222888555,False,0.05,2000,25,250000,3729368293,0.00998149998486042
10000,1071,carryover_crt,1000,two-sided,ok,,-1.441878189527409,0.14792603698150925,False,0.05,2000,25,225000,924765191,0.009955599991371855
10000,1071,carryover_crt,2500,two-sided,ok,,-1.4971108994102678,0.1374312843578211,False,0.05,2000,25,187500,640073858,0.009239100007107481
10000,1071,carryover_crt,5000,two-sided,ok,,-1.519216925459802,0.12643678160919541,False,0.05,2000,25,125000,2725175798,0.009030999994138256
