block_length,seed,n_events,n_blocks,treated_block_share,treated_event_share,mean_reward,mean_reward_control,mean_reward_treated,naive_effect,pure_history_memory,pure_history_share,pure_history_ht,generation_seconds,includes_compilation,jax_backend,file_size_megabytes
5000,1038,500000,100,0.49,0.49,2.337111234664917,1.6455332040786743,3.0569169521331787,1.4113837480545044,5000,0.5252525252525253,1.5736724490294252,147.6030935000017,False,cpu,0.6435918807983398
5000,1039,500000,100,0.44,0.44,2.2543368339538574,1.6696343421936035,2.9985036849975586,1.328869342803955,5000,0.4848484848484848,0.3520380520244439,139.80647140000656,False,cpu,0.6442832946777344
5000,1040,500000,100,0.51,0.51,2.308176040649414,1.8034619092941284,2.793097734451294,0.9896358251571656,5000,0.5252525252525253,1.094642318531901,157.18118260000483,False,cpu,0.6459760665893555
5000,1041,500000,100,0.52,0.52,2.3588290214538574,1.6258509159088137,3.035423755645752,1.4095728397369385,5000,0.5151515151515151,2.014657246280996,144.79669020000438,False,cpu,0.6421127319335938
5000,1042,500000,100,0.54,0.54,2.364081382751465,1.6313583850860596,2.988253355026245,1.3568949699401855,5000,0.5454545454545454,2.5124881049050227,152.74621460000344,False,cpu,0.6394071578979492
5000,1043,500000,100,0.53,0.53,2.396066188812256,1.7242791652679443,2.9918015003204346,1.2675223350524902,5000,0.5454545454545454,2.1038671833567246,146.42426260000502,False,cpu,0.6493492126464844
5000,1044,500000,100,0.48,0.48,2.276297092437744,1.6700031757354736,2.933114528656006,1.2631113529205322,5000,0.5353535353535354,1.1703901139966015,149.72015269999974,False,cpu,0.6400356292724609
5000,1045,500000,100,0.5,0.5,2.3244400024414062,1.792547345161438,2.856332540512085,1.063785195350647,5000,0.494949494949495,0.9747548061620256,148.56048990000272,False,cpu,0.6505565643310547
5000,1046,500000,100,0.49,0.49,2.321721315383911,1.6098506450653076,3.062648057937622,1.4527974128723145,5000,0.5656565656565656,1.6615416987140974,131.45786780001072,False,cpu,0.6403541564941406
5000,1047,500000,100,0.55,0.55,2.39408016204834,1.6511317491531372,3.0019474029541016,1.3508156538009644,5000,0.5151515151515151,2.517805356667213,103.96322320000036,False,cpu,0.6439485549926758
5000,1048,500000,100,0.49,0.49,2.313365936279297,1.700847029685974,2.95088529586792,1.2500382661819458,5000,0.4343434343434343,1.112735570042889,108.1290772999928,False,cpu,0.6467819213867188
5000,1049,500000,100,0.52,0.52,2.3999440670013428,1.702397704124451,3.04383397102356,1.3414362668991089,5000,0.5151515151515151,1.8879782194428971,145.91487340000458,False,cpu,0.6508111953735352
5000,1050,500000,100,0.51,0.51,2.3680007457733154,1.6474778652191162,3.060267210006714,1.4127893447875977,5000,0.494949494949495,1.824710099423504,161.86956410000855,False,cpu,0.6461191177368164
5000,1051,500000,100,0.47,0.47,2.2467007637023926,1.712758183479309,2.848806381225586,1.1360481977462769,5000,0.4848484848484848,0.5888106528048563,131.93524180000531,False,cpu,0.6406364440917969
5000,1052,500000,100,0.43,0.43,2.2101941108703613,1.6550685167312622,2.946058988571167,1.2909904718399048,5000,0.5656565656565656,0.2426079132392852,163.54843190000977,False,cpu,0.6385717391967773
5000,1053,500000,100,0.54,0.54,2.3473668098449707,1.7356719970703125,2.868440628051758,1.132768630981445,5000,0.4646464646464646,1.8006490088854323,155.04517789999954,False,cpu,0.6438198089599609
5000,1054,500000,100,0.42,0.42,2.2146472930908203,1.7556512355804443,2.848498106002808,1.0928468704223633,5000,0.5151515151515151,-0.3720421727736038,162.65459890000056,False,cpu,0.6470479965209961
5000,1055,500000,100,0.52,0.52,2.3660292625427246,1.7034845352172852,2.977609157562256,1.2741246223449707,5000,0.5555555555555556,1.8005231911962682,154.6606354000105,False,cpu,0.6454553604125977
5000,1056,500000,100,0.47,0.47,2.284444093704224,1.6699275970458984,2.977410078048706,1.3074824810028076,5000,0.4444444444444444,0.8539826876437574,158.37582679999468,False,cpu,0.6438875198364258
5000,1057,500000,100,0.44,0.44,2.2165324687957764,1.663255214691162,2.920703411102295,1.2574481964111328,5000,0.3939393939393939,0.1352070276077347,161.90890590001072,False,cpu,0.6409978866577148
5000,1058,500000,100,0.47,0.47,2.273007392883301,1.6679035425186155,2.9553582668304443,1.2874547243118286,5000,0.4444444444444444,0.8062740018084344,170.630834399999,False,cpu,0.6432704925537109
5000,1059,500000,100,0.54,0.54,2.3745126724243164,1.7342777252197266,2.91989803314209,1.1856203079223633,5000,0.4545454545454545,1.957637611141831,160.86262369999895,False,cpu,0.6464328765869141
5000,1060,500000,100,0.53,0.53,2.3338489532470703,1.66304349899292,2.9287147521972656,1.2656712532043457,5000,0.5353535353535354,2.173300636333498,166.0108159000083,False,cpu,0.6383199691772461
5000,1061,500000,100,0.44,0.44,2.2739975452423096,1.7805376052856443,2.9020371437072754,1.1214995384216309,5000,0.3737373737373737,-0.3908829810095104,161.84584039999754,False,cpu,0.6537179946899414
5000,1062,500000,100,0.48,0.48,2.277968168258667,1.63785719871521,2.971420764923096,1.3335635662078855,5000,0.6060606060606061,1.3944957257342008,166.95864569999685,False,cpu,0.6376686096191406
5000,1063,500000,100,0.5,0.5,2.310076713562012,1.710561990737915,2.909592866897583,1.199030876159668,5000,0.5151515151515151,1.348992777199938,148.93161309999414,False,cpu,0.6444168090820312
5000,1064,500000,100,0.48,0.48,2.315110921859741,1.705868363380432,2.975125312805176,1.2692569494247437,5000,0.4141414141414141,0.6979789745359258,150.81997930000944,False,cpu,0.648472785949707
5000,1065,500000,100,0.55,0.55,2.362412452697754,1.7012782096862793,2.903340578079224,1.2020623683929443,5000,0.4848484848484848,2.167608111878808,148.22694459999911,False,cpu,0.6407499313354492
5000,1066,500000,100,0.44,0.44,2.251183271408081,1.7097828388214111,2.940238237380981,1.2304553985595703,5000,0.5252525252525253,0.2169304990500964,147.20731850000448,False,cpu,0.6460285186767578
5000,1067,500000,100,0.52,0.52,2.331784248352051,1.7208579778671265,2.895715951919556,1.1748579740524292,5000,0.5454545454545454,1.828349614656408,143.2354042000079,False,cpu,0.6423587799072266
5000,1068,500000,100,0.46,0.46,2.310710906982422,1.7102960348129272,3.015547037124634,1.3052510023117063,5000,0.4646464646464646,0.6503570760603806,150.5026058000076,False,cpu,0.6508274078369141
5000,1069,500000,100,0.4,0.4,2.1878156661987305,1.6325364112854004,3.0207343101501465,1.388197898864746,5000,0.4747474747474747,-0.2241337324720892,157.85091200000898,False,cpu,0.6399335861206055
5000,1070,500000,100,0.54,0.54,2.356907844543457,1.6738147735595703,2.9388015270233154,1.2649867534637451,5000,0.5656565656565656,2.1992004344176763,160.33393349999096,False,cpu,0.6390056610107422
5000,1071,500000,100,0.48,0.48,2.281502485275269,1.698746681213379,2.91282057762146,1.214073896408081,5000,0.4646464646464646,0.8847441411314438,157.8425767000008,False,cpu,0.6428384780883789
5000,1072,500000,100,0.45,0.45,2.2194409370422363,1.5896835327148438,2.989144802093506,1.399461269378662,5000,0.494949494949495,0.8126929914017669,153.44733769999584,False,cpu,0.6336469650268555
5000,1073,500000,100,0.53,0.53,2.371969223022461,1.7454434633255005,2.927567481994629,1.1821240186691284,5000,0.5252525252525253,1.880431956572379,159.47414299999946,False,cpu,0.6468658447265625
5000,1074,500000,100,0.54,0.54,2.4110052585601807,1.8268022537231443,2.908658742904663,1.0818564891815186,5000,0.4545454545454545,1.6226418212826053,152.70678760000737,False,cpu,0.6552963256835938
5000,1075,500000,100,0.5,0.5,2.329078197479248,1.57000470161438,3.088152408599853,1.5181477069854736,5000,0.5252525252525253,1.9011916327535652,161.86504089999653,False,cpu,0.6379661560058594
5000,1076,500000,100,0.53,0.53,2.3419013023376465,1.730994462966919,2.8836493492126465,1.1526548862457275,5000,0.5353535353535354,1.7606525649760558,155.11443459999282,False,cpu,0.6421527862548828
5000,1077,500000,100,0.57,0.57,2.436840295791626,1.7325325012207031,2.968160629272461,1.2356281280517578,5000,0.5151515151515151,2.6776944836778624,159.81427119999717,False,cpu,0.6480112075805664
5000,1078,500000,100,0.46,0.46,2.255207061767578,1.658258080482483,2.9559733867645264,1.2977153062820437,5000,0.4242424242424242,0.5476868561085276,153.54720910001197,False,cpu,0.6419448852539062
5000,1079,500000,100,0.48,0.48,2.2856404781341557,1.7415310144424438,2.875093936920166,1.1335629224777222,5000,0.5555555555555556,0.8145896373134821,159.36198489999515,False,cpu,0.6431713104248047
5000,1080,500000,100,0.45,0.45,2.2658207416534424,1.736878752708435,2.912306070327759,1.1754273176193235,5000,0.5252525252525253,0.359943021738469,153.8624248999986,False,cpu,0.6474180221557617
5000,1081,500000,100,0.52,0.52,2.362024545669556,1.695253849029541,2.9775032997131348,1.2822494506835938,5000,0.5858585858585859,1.9733145404140608,164.27909939999518,False,cpu,0.6448469161987305
5000,1082,500000,100,0.41,0.41,2.202095031738281,1.6871827840805054,2.943065881729126,1.2558830976486206,5000,0.4646464646464646,-0.3599424563434991,153.27331070000946,False,cpu,0.6439676284790039
5000,1083,500000,100,0.55,0.55,2.401102066040039,1.7507234811782837,2.933230400085449,1.1825069189071655,5000,0.4343434343434343,1.996557206436465,159.63873539998897,False,cpu,0.6493587493896484
5000,1084,500000,100,0.47,0.47,2.291766405105591,1.653240442276001,3.011806964874268,1.3585665225982666,5000,0.5757575757575758,1.138742437747121,154.854662800004,False,cpu,0.6410112380981445
5000,1085,500000,100,0.55,0.55,2.405722618103028,1.6869652271270752,2.99379563331604,1.3068304061889648,5000,0.4545454545454545,2.229307989065725,160.3931975000014,False,cpu,0.6476869583129883
5000,1086,500000,100,0.49,0.49,2.3081634044647217,1.7114989757537842,2.9291832447052,1.217684268951416,5000,0.4545454545454545,0.9003236960796094,155.81628329999512,False,cpu,0.6462039947509766
5000,1087,500000,100,0.54,0.54,2.396056890487671,1.7514740228652954,2.9451446533203125,1.193670630455017,5000,0.4444444444444444,1.87677797708695,159.98328570000012,False,cpu,0.6506967544555664
5000,1088,500000,100,0.4,0.4,2.1938159465789795,1.7374567985534668,2.878355026245117,1.1408982276916504,5000,0.5656565656565656,-0.5228624536246362,161.7653328000015,False,cpu,0.6464815139770508
5000,1089,500000,100,0.58,0.58,2.455894947052002,1.7961982488632202,2.933605670928955,1.1374074220657349,5000,0.5050505050505051,2.655356302239061,153.53471390000777,False,cpu,0.6518974304199219
5000,1090,500000,100,0.52,0.52,2.3361432552337646,1.690892457962036,2.931760311126709,1.2408678531646729,5000,0.4545454545454545,1.740046990421896,163.07617090000713,False,cpu,0.6432409286499023
5000,1091,500000,100,0.44,0.44,2.2379398345947266,1.7573866844177246,2.849553346633911,1.0921666622161863,5000,0.5656565656565656,0.1517973293145046,163.74203259999922,False,cpu,0.6454830169677734
5000,1092,500000,100,0.49,0.49,2.291276693344116,1.7153137922286987,2.8907477855682373,1.1754339933395386,5000,0.4646464646464646,0.9917725023313904,168.13064929998654,False,cpu,0.6433334350585938
5000,1093,500000,100,0.56,0.56,2.3435375690460205,1.6848139762878418,2.8611059188842773,1.1762919425964355,5000,0.4848484848484848,2.281632351477986,154.57812120000017,False,cpu,0.6374940872192383
5000,1094,500000,100,0.54,0.54,2.363921642303467,1.6848591566085815,2.942382335662842,1.2575231790542605,5000,0.5353535353535354,2.230928352754736,165.50227549999545,False,cpu,0.641444206237793
5000,1095,500000,100,0.53,0.53,2.3770346641540527,1.644771933555603,3.026400566101074,1.3816286325454712,5000,0.4747474747474747,2.029903953282505,152.7428113999922,False,cpu,0.6434307098388672
5000,1096,500000,100,0.45,0.45,2.238269567489624,1.7479923963546753,2.8374969959259038,1.089504599571228,5000,0.5050505050505051,0.2078460562171809,160.5749982999987,False,cpu,0.6445703506469727
5000,1097,500000,100,0.59,0.59,2.4712066650390625,1.6701120138168335,3.0278995037078857,1.3577874898910522,5000,0.6161616161616161,3.333226832128414,155.32265950000146,False,cpu,0.6448583602905273
5000,1098,500000,100,0.56,0.56,2.3957266807556152,1.6320693492889404,2.9957423210144043,1.363672971725464,5000,0.5959595959595959,3.0048257094110955,164.3705936000042,False,cpu,0.638218879699707
5000,1099,500000,100,0.5,0.5,2.3197832107543945,1.6801971197128296,2.959369421005249,1.2791723012924194,5000,0.4747474747474747,1.316957626180411,154.92807080000057,False,cpu,0.6442375183105469
10000,1000,500000,50,0.44,0.44,2.2715296745300293,1.657456874847412,3.0530765056610107,1.3956196308135986,5000,0.7171717171717171,0.6553137224710575,146.7059631000011,True,cpu,0.641718864440918
10000,1001,500000,50,0.58,0.58,2.3378820419311523,1.64801025390625,2.8374440670013428,1.1894338130950928,5000,0.7575757575757576,2.398938691893197,132.5210259000014,False,cpu,0.6256723403930664
10000,1002,500000,50,0.44,0.44,2.2413580417633057,1.68511962890625,2.9492971897125244,1.2641775608062744,5000,0.7373737373737373,0.4910393822255083,105.88270660000852,True,cpu,0.6389923095703125
10000,1003,500000,50,0.44,0.44,2.268439531326294,1.6615546941757202,3.040838718414306,1.3792840242385864,5000,0.7070707070707071,0.4402506960694913,105.72983390001173,False,cpu,0.6426420211791992
10000,1004,500000,50,0.56,0.56,2.429556131362915,1.689546823501587,3.010992288589477,1.3214454650878906,5000,0.797979797979798,2.4222962672497736,103.7108065999928,False,cpu,0.6400852203369141
10000,1005,500000,50,0.38,0.38,2.177968978881836,1.6913843154907229,2.971870422363281,1.2804861068725586,5000,0.7272727272727273,-0.4343831822157659,103.3794651999924,False,cpu,0.6426315307617188
10000,1006,500000,50,0.58,0.58,2.425832509994507,1.745749592781067,2.918306350708008,1.172556757926941,5000,0.7171717171717171,2.091613123795819,106.52784349999274,False,cpu,0.642582893371582
10000,1007,500000,50,0.56,0.56,2.404210567474365,1.727878212928772,2.935615062713623,1.207736849784851,5000,0.7575757575757576,2.029571549252955,104.12099900000612,False,cpu,0.6410856246948242
10000,1008,500000,50,0.54,0.54,2.389268636703491,1.731421709060669,2.949657678604126,1.218235969543457,5000,0.7474747474747475,1.8804693710606808,103.99586910000652,False,cpu,0.6425313949584961
10000,1009,500000,50,0.5,0.5,2.3008415699005127,1.7071021795272827,2.894581317901612,1.1874791383743286,5000,0.7676767676767676,1.211818961916277,105.12087510000856,False,cpu,0.6370725631713867
10000,1010,500000,50,0.44,0.44,2.2521231174468994,1.775303602218628,2.8589835166931152,1.0836799144744873,5000,0.7373737373737373,0.2803451650081409,103.3787125999952,False,cpu,0.6455488204956055
10000,1011,500000,50,0.5,0.5,2.292471408843994,1.7007070779800415,2.884237051010132,1.1835299730300903,5000,0.7676767676767676,1.2835834046041876,104.36255789999268,False,cpu,0.6354446411132812
10000,1012,500000,50,0.44,0.44,2.268136501312256,1.664717674255371,3.036123514175415,1.371405839920044,5000,0.7272727272727273,0.4569058073156034,104.03434830000332,False,cpu,0.6422567367553711
10000,1013,500000,50,0.5,0.5,2.3340508937835693,1.659636378288269,3.008465528488159,1.34882915019989,5000,0.7575757575757576,1.439845501883298,102.30043669999576,False,cpu,0.6393699645996094
10000,1014,500000,50,0.48,0.48,2.3194568157196045,1.6433675289154053,3.0518877506256104,1.408520221710205,5000,0.6666666666666666,1.1032536311259022,105.15159270000004,False,cpu,0.6424922943115234
10000,1015,500000,50,0.58,0.58,2.480704069137573,1.6120686531066897,3.109716892242432,1.4976482391357422,5000,0.7373737373737373,2.7303353718442147,102.68476119999832,False,cpu,0.6427812576293945
10000,1016,500000,50,0.54,0.54,2.379948139190674,1.6442357301712036,3.006666660308838,1.3624309301376345,5000,0.7171717171717171,1.765193333284,103.53764039999804,False,cpu,0.6387271881103516
10000,1017,500000,50,0.46,0.46,2.302121162414551,1.6893272399902344,3.021488904953003,1.3321616649627686,5000,0.7474747474747475,0.7627343256596815,105.39691239999956,False,cpu,0.6429948806762695
10000,1018,500000,50,0.38,0.38,2.145982265472412,1.6579734086990356,2.942207336425781,1.2842339277267456,5000,0.7272727272727273,-0.4446833835727714,102.95377639999788,False,cpu,0.6360330581665039
10000,1019,500000,50,0.58,0.58,2.427052021026612,1.6245495080947876,3.0081748962402344,1.3836253881454468,5000,0.7171717171717171,2.4518190141531253,102.65440240000316,False,cpu,0.6384239196777344
10000,1020,500000,50,0.44,0.44,2.266195058822632,1.6201419830322266,3.0884439945220947,1.4683020114898682,5000,0.7171717171717171,0.7507841038925027,105.12450000000536,False,cpu,0.639801025390625
10000,1021,500000,50,0.46,0.46,2.267053604125977,1.7384425401687622,2.887593984603882,1.1491514444351196,5000,0.7272727272727273,0.547054209549123,102.79906970000592,False,cpu,0.6433000564575195
10000,1022,500000,50,0.46,0.46,2.296183586120605,1.744562029838562,2.9437386989593506,1.1991766691207886,5000,0.7373737373737373,0.5837747343937781,104.68118400000094,False,cpu,0.6462087631225586
10000,1023,500000,50,0.4,0.4,2.2281339168548584,1.714714288711548,2.9982621669769287,1.2835478782653809,5000,0.7575757575757576,0.0616003215425393,106.83191959999384,False,cpu,0.6451501846313477
10000,1024,500000,50,0.42,0.42,2.2115349769592285,1.6346646547317505,3.008165121078491,1.3735004663467407,5000,0.7575757575757576,0.4655188167210555,102.47958980000112,False,cpu,0.6357126235961914
10000,1025,500000,50,0.44,0.44,2.2294490337371826,1.6393431425094604,2.9804935455322266,1.341150403022766,5000,0.7575757575757576,0.599343016026884,103.59709310000471,False,cpu,0.6347818374633789
10000,1026,500000,50,0.5,0.5,2.34143590927124,1.695655345916748,2.987215757369995,1.291560411453247,5000,0.7777777777777778,1.3395759685270638,105.40828210000473,False,cpu,0.6414909362792969
10000,1027,500000,50,0.5,0.5,2.356717586517334,1.763758659362793,2.949676275253296,1.185917615890503,5000,0.6767676767676768,0.986299775576727,102.58802029999788,False,cpu,0.6502962112426758
10000,1028,500000,50,0.5,0.5,2.3371565341949463,1.68982195854187,2.9844915866851807,1.2946696281433103,5000,0.7272727272727273,1.3428496658778326,102.41152650000004,False,cpu,0.6416950225830078
10000,1029,500000,50,0.62,0.62,2.490072250366211,1.6269437074661257,3.019086599349976,1.39214289188385,5000,0.7676767676767676,3.175341219541152,105.49773229999118,False,cpu,0.6369228363037109
10000,1030,500000,50,0.66,0.66,2.535892963409424,1.599220633506775,3.018421173095703,1.4192005395889282,5000,0.7777777777777778,3.787226418232647,158.99059190000116,True,cpu,0.6348400115966797
10000,1031,500000,50,0.5,0.5,2.304206132888794,1.707512617111206,2.9009010791778564,1.1933884620666504,5000,0.797979797979798,1.2495613448146392,158.44667389999086,False,cpu,0.6352157592773438
10000,1032,500000,50,0.42,0.42,2.2004594802856445,1.7193182706832886,2.8648922443389893,1.145573973655701,5000,0.7373737373737373,-0.0662851702923199,152.19046550001076,False,cpu,0.6401271820068359
10000,1033,500000,50,0.54,0.54,2.4294064044952397,1.6628355979919434,3.082411289215088,1.4195756912231443,5000,0.7272727272727273,2.0058877924559995,167.826945599998,False,cpu,0.6447343826293945
10000,1034,500000,50,0.42,0.42,2.236392021179199,1.6018346548080444,3.1126863956451416,1.5108517408370972,5000,0.8181818181818182,0.7842812747589191,153.3430886999995,False,cpu,0.6331024169921875
10000,1035,500000,50,0.52,0.52,2.342457056045532,1.656635046005249,2.9755234718322754,1.3188884258270264,5000,0.7171717171717171,1.4808604507967302,159.4153488999873,False,cpu,0.6376876831054688
10000,1036,500000,50,0.54,0.54,2.3882877826690674,1.7429776191711426,2.937996864318848,1.195019245147705,5000,0.7575757575757576,1.762778666364537,152.79423800000222,False,cpu,0.6425075531005859
10000,1037,500000,50,0.44,0.44,2.241017341613769,1.681701898574829,2.952873468399048,1.2711715698242188,5000,0.7676767676767676,0.5259428565398987,156.98897690000013,False,cpu,0.6379261016845703
10000,1038,500000,50,0.5,0.5,2.2969915866851807,1.6809498071670532,2.913032293319702,1.232082486152649,5000,0.7575757575757576,1.200526235331768,153.26091579999775,False,cpu,0.635594367980957
10000,1039,500000,50,0.52,0.52,2.369828462600708,1.7228394746780396,2.967049598693848,1.244210124015808,5000,0.7373737373737373,1.517943479995151,162.4132163000031,False,cpu,0.6447916030883789
10000,1040,500000,50,0.44,0.44,2.1968507766723637,1.6812918186187744,2.8530149459838867,1.1717231273651123,5000,0.7878787878787878,0.4419373229953225,155.2273342999979,False,cpu,0.6322240829467773
10000,1041,500000,50,0.62,0.62,2.483487606048584,1.7035634517669678,2.961505174636841,1.257941722869873,5000,0.7878787878787878,3.092610150726817,161.53657999999996,False,cpu,0.6386966705322266
10000,1042,500000,50,0.58,0.58,2.457376718521118,1.724366545677185,2.988176822662353,1.2638102769851685,5000,0.8080808080808081,2.594333920411856,152.40571839999757,False,cpu,0.6413373947143555
10000,1043,500000,50,0.5,0.5,2.3419337272644043,1.6977438926696775,2.9861245155334477,1.2883806228637695,5000,0.7575757575757576,1.456182996170599,159.91564839999774,False,cpu,0.6414079666137695
10000,1044,500000,50,0.54,0.54,2.3539602756500244,1.6564055681228638,2.9481735229492188,1.291767954826355,5000,0.7474747474747475,1.7898494130341092,156.07652869999583,False,cpu,0.6356887817382812
10000,1045,500000,50,0.38,0.38,2.205431699752808,1.69300377368927,3.041496992111206,1.348493218421936,5000,0.7878787878787878,-0.1669033906802836,158.51956339999742,False,cpu,0.6434621810913086
10000,1046,500000,50,0.64,0.64,2.5114266872406006,1.6155484914779663,3.015358686447144,1.3998101949691772,5000,0.7676767676767676,3.5196737366892847,158.91560459999891,False,cpu,0.6362361907958984
10000,1047,500000,50,0.58,0.58,2.466184139251709,1.65113365650177,3.056393384933472,1.4052597284317017,5000,0.7474747474747475,2.6428090697861606,151.5951184000005,False,cpu,0.6422653198242188
10000,1048,500000,50,0.54,0.54,2.3864245414733887,1.608683943748474,3.0489442348480225,1.4402602910995483,5000,0.7272727272727273,2.0112284787365207,159.4954093999986,False,cpu,0.6379795074462891
10000,1049,500000,50,0.48,0.48,2.320842981338501,1.6697181463241575,3.0262269973754883,1.3565088510513306,5000,0.7878787878787878,1.2286014257412745,152.1408645999909,False,cpu,0.6404457092285156
10000,1050,500000,50,0.54,0.54,2.3804678916931152,1.604442119598389,3.041527509689331,1.4370853900909424,5000,0.7777777777777778,2.063580801090328,161.52054879999196,False,cpu,0.6342382431030273
10000,1051,500000,50,0.46,0.46,2.2536821365356445,1.7211599349975586,2.878817558288574,1.1576576232910156,5000,0.7474747474747475,0.5756668553231115,154.16765789999045,False,cpu,0.6400480270385742
10000,1052,500000,50,0.46,0.46,2.2952444553375244,1.6231999397277832,3.0841665267944336,1.4609665870666504,5000,0.7878787878787878,1.0581004600435495,159.8253938000125,False,cpu,0.6377649307250977
10000,1053,500000,50,0.48,0.48,2.304713249206543,1.6974525451660156,2.9625792503356934,1.2651267051696775,5000,0.7171717171717171,0.901258201173437,151.8483350000024,False,cpu,0.6421222686767578
10000,1054,500000,50,0.34,0.34,2.100951671600342,1.7083624601364136,2.863037347793579,1.1546748876571655,5000,0.7575757575757576,-1.0501325417898069,174.5222647000046,False,cpu,0.6393766403198242
10000,1055,500000,50,0.5,0.5,2.342927932739258,1.6891478300094604,2.996708393096924,1.3075605630874634,5000,0.7878787878787878,1.4935320468010325,152.66330119999475,False,cpu,0.6397867202758789
10000,1056,500000,50,0.5,0.5,2.3173136711120605,1.720755696296692,2.91387152671814,1.1931158304214478,5000,0.696969696969697,0.9381048271917783,162.41799109999556,False,cpu,0.6426992416381836
10000,1057,500000,50,0.42,0.42,2.2494659423828125,1.6758229732513428,3.041640520095825,1.3658175468444824,5000,0.7171717171717171,0.2158198336319189,152.80090180000116,False,cpu,0.6436357498168945
10000,1058,500000,50,0.48,0.48,2.31879997253418,1.6808180809020996,3.009946584701538,1.3291285037994385,5000,0.7272727272727273,1.044937309465226,159.29829429999518,False,cpu,0.6423120498657227
10000,1059,500000,50,0.52,0.52,2.3740530014038086,1.6788177490234375,3.0158088207244877,1.3369910717010498,5000,0.7373737373737373,1.6925624662086745,151.7680631999974,False,cpu,0.6422815322875977
10000,1060,500000,50,0.64,0.64,2.471300840377808,1.6505143642425537,2.9329922199249268,1.282477855682373,5000,0.7777777777777778,3.3826793968308904,158.01462850000826,False,cpu,0.6312723159790039
10000,1061,500000,50,0.44,0.44,2.259049892425537,1.749565362930298,2.9074854850769043,1.1579201221466064,5000,0.696969696969697,0.0705432712164942,157.50035919999937,False,cpu,0.6472253799438477
10000,1062,500000,50,0.54,0.54,2.38051438331604,1.720878005027771,2.94242787361145,1.2215498685836792,5000,0.8181818181818182,2.087485446903343,161.68517009999778,False,cpu,0.6390752792358398
10000,1063,500000,50,0.5,0.5,2.3018479347229004,1.6441162824630735,2.959579944610596,1.315463662147522,5000,0.7373737373737373,1.4452798853458555,159.59471889999986,False,cpu,0.6346321105957031
10000,1064,500000,50,0.5,0.5,2.30596923828125,1.7630635499954224,2.84887433052063,1.0858107805252075,5000,0.7171717171717171,0.8421721420827538,154.9770254000032,False,cpu,0.6428804397583008
10000,1065,500000,50,0.48,0.48,2.302301406860352,1.6748614311218262,2.982027769088745,1.307166337966919,5000,0.6868686868686869,1.012655330131316,159.62886049998633,False,cpu,0.6423158645629883
10000,1066,500000,50,0.42,0.42,2.2008676528930664,1.6635278463363647,2.94290828704834,1.279380440711975,5000,0.7878787878787878,0.226791146116365,154.04382199999236,False,cpu,0.6352567672729492
10000,1067,500000,50,0.48,0.48,2.326447010040283,1.6934374570846558,3.012207508087158,1.3187700510025024,5000,0.8181818181818182,1.2226670830552475,167.27263739999034,False,cpu,0.6401510238647461
10000,1068,500000,50,0.44,0.44,2.2883071899414062,1.6224504709243774,3.135761260986328,1.513310790061951,5000,0.6767676767676768,0.7081528320068287,154.23240319998877,False,cpu,0.6436853408813477
10000,1069,500000,50,0.38,0.38,2.1763198375701904,1.5957422256469729,3.1235783100128174,1.5278360843658447,5000,0.7575757575757576,0.0692145030820309,157.8499496999866,False,cpu,0.6349849700927734
10000,1070,500000,50,0.6,0.6,2.45185923576355,1.6900392770767212,2.9597384929656982,1.269699215888977,5000,0.797979797979798,2.754196461927432,151.84154999999737,False,cpu,0.6364212036132812
10000,1071,500000,50,0.42,0.42,2.204997301101685,1.7145442962646484,2.882288932800293,1.1677446365356443,5000,0.7575757575757576,0.0489540594625804,157.72411239999929,False,cpu,0.6388368606567383
10000,1072,500000,50,0.52,0.52,2.3110005855560303,1.616538166999817,2.952042579650879,1.335504412651062,5000,0.7171717171717171,1.6525330525247588,152.66038409998873,False,cpu,0.6322002410888672
10000,1073,500000,50,0.48,0.48,2.3255343437194824,1.582099437713623,3.130920886993408,1.5488214492797852,5000,0.7777777777777778,1.6130522052414564,165.48893160000443,False,cpu,0.6364030838012695
10000,1074,500000,50,0.44,0.44,2.273499011993408,1.7162413597106934,2.982734441757202,1.2664930820465088,5000,0.7272727272727273,0.3441450018418482,155.02786279999418,False,cpu,0.6460714340209961
10000,1075,500000,50,0.56,0.56,2.3986077308654785,1.665627360343933,2.974520683288574,1.3088933229446411,5000,0.7575757575757576,2.3458159053796392,159.20489399999497,False,cpu,0.6368284225463867
10000,1076,500000,50,0.48,0.48,2.3483104705810547,1.5873233079910278,3.1727123260498047,1.5853890180587769,5000,0.7676767676767676,1.4859576227808766,152.40123000000312,False,cpu,0.6391944885253906
10000,1077,500000,50,0.64,0.64,2.5745646953582764,1.668688416481018,3.084120273590088,1.4154318571090698,5000,0.7777777777777778,3.602223230711709,160.05259110000043,False,cpu,0.6440944671630859
10000,1078,500000,50,0.44,0.44,2.2400786876678467,1.7219334840774536,2.899536371231079,1.1776028871536257,5000,0.7070707070707071,0.307401608725893,154.5453559999878,False,cpu,0.6419620513916016
10000,1079,500000,50,0.46,0.46,2.287416219711304,1.6454617977142334,3.0410144329071045,1.395552635192871,5000,0.7575757575757576,0.8841215959203288,159.55856989999302,False,cpu,0.6386651992797852
10000,1080,500000,50,0.42,0.42,2.256139039993286,1.7301461696624756,2.982510805130005,1.2523646354675293,5000,0.8080808080808081,0.2805227404141742,155.58776709999074,False,cpu,0.6445131301879883
